,Children,Age,Income,Outage_sec_perweek,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Timely_Response,Timely_Fixes,Timely_Replacements,Reliability,Options,Respectful_Response,Courteous_Exchange,Active_Listening,Education_Associate_Degree,Education_Bachelor_Degree,Education_Doctorate_Degree,Education_GED_or_Alternative_Credential,Education_Master_Degree,Education_No_Schooling_Completed,Education_Nursery_School_to_8th_Grade,Education_Professional_School_Degree,Education_Regular_High_School_Diploma,Education_Some_College__1_or_More_Years__No_Degree,Education_Some_College__Less_than_1_Year,Employment_Part_Time,Employment_Retired,Employment_Student,Employment_Unemployed,Marital_Married,Marital_Never_Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Prefer_not_to_answer,Churn_Yes,Techie_Yes,Contract_One_year,Contract_Two_Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber_Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit_Card__auto,PaymentMethod_Electronic_Check,PaymentMethod_Mailed_Check
4982,3.0,19.0,46256.01,7.262964,1,2.63695,137.0735,657.1195,3,2,3,4,4,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
4984,3.0,71.0,12377.36,6.361808,0,9.309073,127.6822,1424.785,4,4,4,3,4,3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
4989,1.0,82.0,54264.21,12.76887,0,6.984409,198.7908,1045.005,3,3,3,4,6,2,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0
5001,2.0,61.0,56915.0,9.964596,0,54.04107,185.5151,5356.544,5,4,4,3,5,4,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
5005,0.0,42.0,9409.95,44.79246,1,38.69991,192.1878,3878.38,3,3,3,3,4,4,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
5006,0.0,23.0,55448.47,14.7877,0,69.33909,116.1613,6430.575,3,3,3,3,4,4,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
5010,7.0,44.0,29391.86,4.551081,0,63.77246,150.6103,5877.227,5,5,4,3,4,3,4,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0
5014,3.0,46.0,27270.24,9.948394,0,71.66705,151.4933,6715.663,4,3,5,3,2,3,4,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1
5022,0.0,56.0,26010.99,11.43585,1,68.7729,161.0795,6256.139,3,3,4,3,3,2,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5026,6.0,56.0,14960.01,15.43477,1,45.4868,159.7285,4132.535,3,5,5,3,6,3,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1
5030,4.0,18.0,59664.26,8.976376,0,42.19555,162.8724,4434.823,3,2,3,3,5,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
5040,0.0,80.0,15756.81,12.03127,0,70.47897,149.1921,5953.077,2,2,2,4,3,5,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
5051,8.0,38.0,29220.86,9.663751,0,66.59755,137.3923,5909.818,4,5,4,2,5,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
5059,3.0,64.0,21607.29,10.54446,0,62.43987,194.8192,5469.381,4,4,4,5,3,4,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0
5061,0.0,60.0,19164.1,4.935505,0,51.20818,174.3737,4888.955,4,5,3,5,2,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0
5062,0.0,50.0,21531.67,10.17832,0,69.07545,173.8889,6385.747,4,3,4,4,5,4,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1
5067,3.0,69.0,75598.51,12.78812,1,64.09564,286.9828,5990.188,3,4,4,6,2,3,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1
5070,1.0,75.0,30874.05,8.271701,0,66.95875,164.1987,6184.631,4,4,5,5,3,5,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
5071,0.0,60.0,17244.42,11.46777,1,64.15566,264.1675,5917.993,4,4,4,5,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0
5072,3.0,72.0,84232.65,11.01762,0,68.22296,129.0605,6300.302,3,3,3,3,3,2,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5076,0.0,24.0,36091.7,13.70342,1,56.35343,141.4738,4969.322,4,3,3,5,4,4,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
5092,3.0,85.0,53034.08,10.47202,1,52.76082,230.8483,4966.564,4,4,4,3,4,5,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0
5097,2.0,62.0,22956.29,12.86604,1,62.61777,140.6067,5808.356,4,3,2,5,3,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0
5100,4.0,69.0,24660.29,11.21434,0,47.92804,240.5646,4512.775,3,5,4,4,4,4,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0
5112,4.0,33.0,83651.89,11.72927,0,47.96609,185.9073,5012.144,4,6,5,4,1,5,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
5116,3.0,22.0,29847.48,8.433162,0,53.61316,149.91,4823.771,3,2,2,3,3,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
5117,1.0,20.0,50090.84,8.307169,0,68.05033,160.9851,6447.49,3,3,3,2,5,4,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0
5120,4.0,75.0,61084.32,10.82863,0,64.37387,182.6105,5700.532,3,3,3,4,3,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0
5124,3.0,55.0,62710.74,13.46837,0,39.23416,138.9547,3529.173,3,2,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5125,3.0,21.0,36747.32,6.258746,2,44.0309,127.5284,4363.988,4,4,5,5,3,4,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5127,6.0,82.0,21602.16,34.7216,0,60.94251,179.286,5349.831,4,4,3,4,5,3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
5131,0.0,29.0,73958.51,9.528646,1,67.94243,211.7009,6638.784,3,3,4,5,4,3,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1
5136,1.0,44.0,31121.82,5.812704,0,45.45067,106.9985,4017.127,3,4,3,3,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1
5138,1.0,29.0,65986.37,12.1932,2,60.93197,245.5747,6199.768,5,3,4,5,1,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0
5140,0.0,40.0,31429.51,11.92731,1,61.35427,264.8296,5725.877,1,2,1,3,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0
5149,3.0,57.0,21485.23,4.929441,0,63.24097,160.83,5583.672,4,4,4,4,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
5150,1.0,40.0,85066.22,10.47862,0,71.36133,234.2938,6528.296,3,4,4,4,4,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0
5151,3.0,64.0,19114.71,7.211764,0,52.61686,193.5558,4745.328,2,2,3,3,3,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0
5152,1.0,44.0,18832.51,13.79327,1,60.28236,146.9373,5246.867,4,5,4,4,4,4,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
5154,1.0,33.0,54211.72,35.87677,1,65.82455,190.8188,5760.908,2,3,2,3,3,3,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1
5163,2.0,21.0,45551.32,38.73668,1,50.69979,202.0238,4955.912,3,3,4,3,4,3,4,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1
5166,2.0,56.0,19173.1,5.883276,4,59.67215,161.2056,5659.522,3,4,4,4,3,4,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
5167,3.0,63.0,28799.3,4.836104,0,51.4346,184.0354,4639.027,5,6,4,4,4,4,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0
5169,0.0,22.0,53227.89,15.33371,0,69.17356,158.4886,5831.59,2,2,3,5,4,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0
5171,0.0,19.0,14260.84,8.450126,1,71.84774,130.0108,6304.298,4,4,4,4,6,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
5174,0.0,69.0,80110.69,5.903013,0,58.04171,148.44,5417.413,4,2,4,1,5,2,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
5178,0.0,43.0,22205.18,9.97786,0,65.82541,230.8593,6010.446,4,3,3,2,4,2,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1
5182,2.0,28.0,48983.82,33.63267,0,66.13511,155.8412,6121.424,2,2,2,4,4,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5186,4.0,86.0,74321.03,11.85332,1,44.25204,183.2024,3965.423,4,3,3,4,1,3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0
5187,0.0,88.0,63461.18,10.96434,1,69.15198,187.5981,6472.756,5,3,4,2,5,3,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0
5196,1.0,29.0,37830.82,9.912596,0,58.54344,241.6246,5519.683,5,6,6,5,4,5,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1
5201,1.0,22.0,23388.8,6.529234,0,66.85703,206.0286,5999.676,3,5,4,4,4,3,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0
5203,3.0,56.0,27285.93,7.695923,1,69.53069,203.2154,6086.56,3,3,4,4,4,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0
5207,2.0,60.0,9104.94,10.42778,0,59.01526,181.7469,5353.002,3,3,3,2,4,4,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1
5214,3.0,31.0,45747.52,4.380896,0,56.51532,180.9504,5133.884,4,3,3,4,3,5,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1
5223,0.0,48.0,18706.57,10.73526,3,66.09922,144.1914,6192.147,4,3,4,4,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
5224,0.0,73.0,71035.64,11.53419,0,53.09491,141.2074,4928.976,5,5,5,4,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
5233,3.0,77.0,50725.09,7.016262,0,65.28157,149.618,5674.734,3,2,3,2,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0
5238,5.0,89.0,85041.89,14.3048,0,67.60865,253.2795,6222.773,4,4,5,3,6,3,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0
5239,2.0,61.0,70236.87,14.16604,0,66.08159,236.4554,6457.918,4,4,4,4,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1
5240,1.0,38.0,32537.12,8.983279,0,69.55373,94.76092,6253.491,5,4,5,3,4,5,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
5241,3.0,36.0,12746.57,5.507806,0,48.92152,173.5253,4517.31,4,4,3,4,3,5,3,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0
5242,1.0,85.0,29898.21,6.186919,1,57.37611,150.8838,5341.202,4,4,5,3,4,4,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1
5245,1.0,19.0,55417.55,8.323317,0,69.22588,256.6466,6516.164,3,3,2,5,3,4,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0
5250,0.0,62.0,58388.73,10.50109,0,46.23768,181.4724,4144.818,3,3,3,4,3,4,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
5252,3.0,43.0,36586.61,12.44446,1,67.75237,179.7245,5832.634,3,3,3,3,5,2,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0
5253,1.0,77.0,38413.81,11.45048,2,67.55257,130.5589,6121.333,5,5,4,5,4,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5262,1.0,31.0,61508.68,13.26119,1,69.49734,222.3341,6799.262,2,3,3,4,4,4,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0
5265,0.0,68.0,11541.68,7.790386,0,70.20999,159.1094,5934.248,2,3,2,3,4,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
5278,0.0,86.0,5024.61,9.475037,1,61.62973,167.5783,5175.585,4,4,3,5,2,4,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0
5288,2.0,27.0,13257.09,7.266241,0,65.66869,169.0178,5757.017,3,2,3,5,2,4,5,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0
5290,0.0,85.0,23511.16,10.541,0,48.80775,147.2159,4132.582,3,5,5,5,2,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1
5310,0.0,33.0,54873.78,10.87777,1,64.13229,212.5846,6317.996,5,3,5,2,5,3,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1
5320,3.0,71.0,70135.92,12.09219,0,60.26386,132.9176,5645.809,4,3,3,5,3,3,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
5325,3.0,32.0,28696.57,10.42108,0,67.24986,145.1142,5811.497,3,3,3,4,5,4,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0
5329,3.0,40.0,50420.55,8.56277,0,48.21972,152.5418,4828.204,4,4,3,4,4,4,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0
5333,2.0,88.0,39157.83,13.34724,0,67.34157,148.8396,5731.346,5,5,4,3,4,3,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0
5336,2.0,37.0,52076.3,8.420167,0,58.7019,148.3111,5590.939,5,5,4,4,4,4,5,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1
5338,3.0,25.0,24314.0,11.06113,0,53.71087,183.5908,5431.249,4,4,4,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0
5343,0.0,30.0,31313.02,6.004085,0,59.02827,209.187,5474.086,2,3,2,3,5,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0
5351,5.0,72.0,7128.29,8.33258,1,60.09421,152.0695,5276.705,4,5,5,5,2,5,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0
5354,2.0,57.0,54514.78,12.64369,1,54.60704,120.597,4783.924,4,5,4,4,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1
5359,2.0,85.0,32092.18,8.759688,0,65.02121,171.8427,6092.399,4,4,4,6,3,3,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0
5362,0.0,50.0,18822.77,9.479845,1,50.93618,143.2743,4904.17,3,2,2,4,3,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
5363,1.0,32.0,17922.3,19.19161,1,49.18219,222.135,4756.002,3,4,4,3,4,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0
5370,2.0,85.0,88186.92,12.14217,1,53.5973,158.4256,4580.336,3,5,5,3,4,4,2,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0
5373,0.0,65.0,92252.71,7.752636,0,62.82387,192.5475,5330.01,4,5,5,3,4,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0
5377,5.0,53.0,32677.84,15.85961,1,58.33561,161.4268,5503.322,3,3,2,3,4,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
5380,0.0,28.0,120324.8,13.27275,1,71.41865,147.3836,6499.038,4,4,4,3,4,3,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0
5381,3.0,41.0,24818.42,11.87108,0,45.33017,138.714,4102.717,4,4,4,3,3,5,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
5384,1.0,23.0,29149.52,11.87077,0,55.75053,194.1454,5026.107,4,5,4,5,5,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0
5387,0.0,73.0,112181.6,10.35245,1,70.69408,242.3593,6340.235,3,3,4,4,3,4,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0
5388,0.0,83.0,152813.5,14.31309,1,54.03025,119.6085,4899.758,6,4,4,3,5,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
5397,0.0,80.0,34188.58,9.648873,0,71.45086,133.1904,5917.693,4,4,4,4,5,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
5405,2.0,26.0,131834.1,41.08598,0,57.33843,213.6948,5228.37,4,3,4,3,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0
5407,8.0,29.0,50297.06,10.07128,1,46.40554,253.1352,4646.632,3,4,3,5,5,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0
5408,1.0,27.0,27758.51,8.209471,0,67.64041,159.1898,6308.666,4,5,3,3,4,2,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
5411,1.0,40.0,9710.42,12.24733,0,61.72165,204.4631,5563.393,3,3,5,3,3,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0
